Artikel-ID, ,Produktname-im-Laden,Hauptkategorie,Unterkategorien,Produktname-beim-Lieferanten,Lieferant,Produzent,Produzenten Webseite,Volumen,Hauptrohstoff Herkunft,Herkunftsort,Zertifizierung,Artikel Nr.,Artikel-Nr Neu,Mehrwertsteuer,EP netto,zusätzliche Tarife,VP netto,102.50%,Ladenpreis neu,Ladenpreis alt,Differenz,Verfallsdatum,Letzter Export in den Webshop,Webshop Produktname,Im Webshop anzeigen,quartierdepot-bild-0,Bilder,Kurzbeschreibung,Coop,Differenz,%,Farmy,Differenz,%,,KW51,KW2,KW3,KW4,KW5,KW6,KW7,KW8,KW9,KW10,KW11,KW12,KW13,KW14,KW15,KW16,KW17,KW 18,KW19,KW20,KW21,KW22,KW23,KW23-Rea,KW24,KW25,KW26,KW 27,KW28,KW29,KW30,,Gesamt Bestellmenge,Lager vom Web,Lager Neuer Import,Schwellenwert,Manage stock?,Items sold 4.5.,Stock effektiv,Stock theor,Diff eff vs theo,Summe
W80,,Papiertaschentücher,03-Zweites Abteil,Haushalt,Papiertaschentücher,Biopartner,Wepa,www.wepa.de/startseite.html,Pack mit 15 Stück,Deutschland,Deutschland,keine,771051,Biopartner 771051,Standard,2.14,,2.35,2.54,2.54,2.41,0.13,,19.6.2267,W80 Papiertaschentücher,visible,quartier-produkt-248,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-248.png,Papiertaschentücher wird von Wepa produziert und von Biopartner geliefert. Es kommt aus Deutschland und trägt keine Zertifizierung,,6.07,#DIV/0!,,,,,,,,,,15,,,,,,,15,,,,,,,,,,,,,,,,,,,,30,13,13,6,yes,12,17,18,-1,-2.54
W81,,Pflegetücher Baby,03-Zweites Abteil,Haushalt,Pflegetücher Baby (Bio Babyfeuchttücher),Biopartner,Natracare,www.natracare.com/de/produkte/feuchttuecher/bio-babyfeuchttuecher/,Pack mit 50 Stück,Grossbritannien,Grossbritannien,Soil Association,771493,Biopartner 771493,Standard,3.57,,3.93,4.23,4.23,,,,19.6.2268,W81 Pflegetücher Baby,visible,quartier-produkt-249,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-249.png,Pflegetücher Baby wird von Natracare produziert und von Biopartner geliefert. Es kommt aus Grossbritannien und trägt Soil Association Zertifizierung,,2.54,#DIV/0!,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,16,11,11,0,yes,2,13,14,-1,-4.23
W82,,Züri-Sack 35 L ,03-Zweites Abteil,Haushalt,Gebühren Kehrrichtsäcke,Josephine,ERZ,,10 Stück,,Zürich,keine,,Josephine ,Standard,18.76,,18.76,20.20,20.20,,,,19.6.2269,W82 Züri-Sack 35 L ,visible,quartier-produkt-250,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-250.png,Züri-Sack 35 L  wird von ERZ produziert und von Josephine geliefert. Es kommt aus Zürich und trägt keine Zertifizierung,,4.23,#DIV/0!,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,5,,,,15,0,5,2,yes,5,4,10,-6,-121.20
X10,,Held Colorwaschmittel,04-Kleiner Raum,Haushalt,Held Colorwaschmittel Konzentrat 850ml,Biopartner,held,www.ecover.com/ch-de/,1 Liter,,diversen Ländern,Ecocert & Leaping Bunny,726050,Biopartner 726050,Standard,8.52,,9.37,10.09,10.09,16.10,-6.01,,19.6.2270,X10 Held Colorwaschmittel,visible,quartier-produkt-251,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-251.png,Held Colorwaschmittel wird von held produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,20.20,#DIV/0!,,,,,5,,,,,,,,,,,,6,,,,12,,,,,,,,,,,,4,,,,27,2,6,2,yes,13,9,14,-5,-50.47
X11,,Olivenwaschmittel Wolle/Seide,04-Kleiner Raum,Haushalt,Olivenwaschmittel Wolle/Seide,Biopartner,Sonett,www.sonett.eu/,1 Liter,,diversen Ländern,Ecocert & Leaping Bunny,713012,Biopartner 713012,Standard,5.53,,6.08,6.55,6.55,,6.55,,19.6.2271,X11 Olivenwaschmittel Wolle/Seide,visible,quartier-produkt-252,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-252.png,Olivenwaschmittel Wolle/Seide wird von Sonett produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,10.09,#DIV/0!,,,,,,,,,,,,,,,,,6,,,,12,,,,,,,,,,,,,,,,18,15,15,0,yes,3,15,15,0,0.00
X20,N,Held Geschirrspülpulver,04-Kleiner Raum,Haushalt,Held Geschirrspülpulver,Biopartner,held,www.ecover.com/ch-de/,3kg,,der Schweiz,Ecocert & Leaping Bunny,688317,Biopartner 688317,Standard,22.60,,24.86,26.77,26.77,39.40,-12.63,,19.6.2272,X20 Held Geschirrspülpulver,visible,quartier-produkt-253,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-253.png,Held Geschirrspülpulver wird von held produziert und von Biopartner geliefert. Es kommt aus der Schweiz und trägt Ecocert & Leaping Bunny Zertifizierung,,6.55,#DIV/0!,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,13,1,5,2,yes,4,0,9,-9,-240.97
X30,,Held ecover Spülmaschinen Tabs,04-Kleiner Raum,Haushalt,Held ecover Spülmaschinen Tabs,Biopartner,held,www.ecover.com/ch-de/,25x20g,,diversen Ländern,Ecocert & Leaping Bunny,688342,Biopartner 688342,Standard,6.08,,6.69,7.20,7.20,10.60,-3.40,,19.6.2273,X30 Held ecover Spülmaschinen Tabs,visible,quartier-produkt-254,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-254.png,Held ecover Spülmaschinen Tabs wird von held produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,26.77,#DIV/0!,,,,,5,,,,,,,,,4,,,12,,,,,,,,,,,,,6,,,,,,,27,9,9,6,yes,22,2,5,-3,-21.61
Y10,,Zahncreme fluoridfrei Complete Care,04-Kleiner Raum,Naturkosmetik,Zahncreme fluoridfrei Complete Care,Biopartner,Lavera,www.lavera.de/,75 ml,,Deutschland,NCS Natural Cosmetic Standard,NK_661937,Biopartner NK_661937,Standard,4.09,,4.50,4.85,4.85,4.75,0.10,24/02/2022,19.6.2274,Y10 Zahncreme fluoridfrei Complete Care,visible,quartier-produkt-255,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-255.png,Zahncreme fluoridfrei Complete Care wird von Lavera produziert und von Biopartner geliefert. Es kommt aus Deutschland und trägt NCS Natural Cosmetic Standard Zertifizierung,,7.20,#DIV/0!,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,6,2,yes,6,7,4,3,14.54
Y11,,Kinder Zahncreme Fluoridfrei,04-Kleiner Raum,Naturkosmetik,Zahncreme KIDS Fluoridfrei,Biopartner,Lavera,www.lavera.de/,75 ml,,Deutschland,NCS Natural Cosmetic Standard,NK_661939,Biopartner NK_661939,Standard,4.41,,4.85,5.22,5.22,5.10,0.12,30/10/2021,19.6.2275,Y11 Kinder Zahncreme Fluoridfrei,visible,quartier-produkt-256,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-256.png,Kinder Zahncreme Fluoridfrei wird von Lavera produziert und von Biopartner geliefert. Es kommt aus Deutschland und trägt NCS Natural Cosmetic Standard Zertifizierung,,4.85,#DIV/0!,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,3,2,yes,5,5,5,0,0.00
Y12,,Zahncreme Complete Care,04-Kleiner Raum,Naturkosmetik,Zahncreme Complete Care,Biopartner,Lavera,www.lavera.de/,75 ml,,Deutschland,NCS Natural Cosmetic Standard,662010,Biopartner 662010,Standard,2.51,,2.76,2.97,2.97,,,,19.6.2276,Y12 Zahncreme Complete Care,visible,quartier-produkt-257,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-257.png,Zahncreme Complete Care wird von Lavera produziert und von Biopartner geliefert. Es kommt aus Deutschland und trägt NCS Natural Cosmetic Standard Zertifizierung,,5.22,#DIV/0!,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,8,,,,,4,,22,7,7,6,yes,3,4,19,-15,-44.60
Y13,N,COSLYS Zahngel Kinder Erdbeer,04-Kleiner Raum,Naturkosmetik,COSLYS Zahngel Kinder Erdbeer,Biopartner,COSLYS,https://www.coslys.fr/eng/,50 ml,,Frankreich,Ecocert COSMOS ORGANIC,664367,Biopartner 664367,Standard,2.68,,2.95,3.17,3.17,,,,,Y13 COSLYS Zahngel Kinder Erdbeer,visible,quartier-produkt-255,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-255.png,COSLYS Zahngel Kinder Erdbeer wird von COSLYS produziert und von Biopartner geliefert. Es kommt aus Frankreich und trägt Ecocert COSMOS ORGANIC Zertifizierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,
Y20,,"Handseife Citrus, Pumpspender",04-Kleiner Raum,Naturkosmetik,"Handseife Citrus, Pumpspender",Biopartner,sonett,www.sonett.eu/,300ml,,diversen Ländern,Ecocert & Leaping Bunny,713013,Biopartner 713013,Standard,4.45,,4.90,5.27,5.27,8.20,-2.93,,19.6.2277,"Y20 Handseife Citrus, Pumpspender",visible,quartier-produkt-258,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-258.png,"Handseife Citrus, Pumpspender wird von sonett produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung",,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,13,0,0,2,yes,8,0,5,-5,-26.36
Y21,,"Handseife Citrus, Nachfüllen",04-Kleiner Raum,Naturkosmetik,Handseife Citrus Bidon,Biopartner,sonett,www.sonett.eu/,,,diversen Ländern,Ecocert & Leaping Bunny,716978,Biopartner 716978,Standard,0.008,,0.009,0.009,0.009,,,,19.6.2278,"Y21 Handseife Citrus, Nachfüllen",visible,quartier-produkt-259,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-259.png,"Handseife Citrus, Nachfüllen wird von sonett produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung",,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,10000,8958,8958,200,yes,800,9200,,,
Y30,,Held Handspülmittel Zitrone & Aloe Vera,04-Kleiner Raum,Haushalt,Hand-Spülmittel Zitrone & Aloe Vera 950 ml,Biopartner,held,www.ecover.com/ch-de/,950ml,,diversen Ländern,Ecocert & Leaping Bunny,682021,Biopartner 682021,Standard,4.82,,5.30,5.71,5.71,8.50,-2.79,,19.6.2279,Y30 Held Handspülmittel Zitrone & Aloe Vera,visible,quartier-produkt-260,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-260.png,Held Handspülmittel Zitrone & Aloe Vera wird von held produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,5.27,#DIV/0!,,,,,10,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,20,8,8,2,yes,10,9,10,-1,-5.71
Y32,,Geschirrspülmittel sensitiv,04-Kleiner Raum,Haushalt,"Geschirrspülmittel sensitiv,Nachfüllflasche",Biopartner,sonett,www.sonett.eu/,1Liter,,diversen Ländern,Ecocert & Leaping Bunny,712126,Biopartner 712126,Standard,3.83,,4.21,4.54,4.54,,4.54,,19.6.2280,Y32 Geschirrspülmittel sensitiv,visible,quartier-produkt-261,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-261.png,Geschirrspülmittel sensitiv wird von sonett produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,#REF!,#REF!,,,,,,,,,,,,,,,,,12,,,,12,,,,,,,,,,,,,,,,24,17,17,0,yes,6,21,18,3,13.61
Y33,,WC-Reiniger Zeder-Citronella,04-Kleiner Raum,Haushalt,WC-Reiniger Zeder-Citronella,Biopartner,sonett,www.sonett.eu/,750ml,,diversen Ländern,Ecocert & Leaping Bunny,715021,Biopartner 715021,Standard,3.28,,3.61,3.89,3.89,,3.89,,19.6.2281,Y33 WC-Reiniger Zeder-Citronella,visible,quartier-produkt-262,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-262.png,WC-Reiniger Zeder-Citronella wird von sonett produziert und von Biopartner geliefert. Es kommt aus diversen Ländern und trägt Ecocert & Leaping Bunny Zertifizierung,,4.54,#DIV/0!,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,12,7,7,0,yes,1,4,11,-7,-27.20
Z10,,Freibetrag,,,,,,,,,,,,,Standard,,,,,1.00,,,,19.6.2282,Z10 Freibetrag,visible,quartier-produkt-263,https://webshop.quartier-depot.ch/wp-content/uploads/quartier-produkt-263.png,Freibetrag wird von  produziert und von  geliefert. Es kommt aus  und trägt  Zertifizierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,7,,no,,,0,0,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21662.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
